id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
9.34793E+17,https://www.airbnb.com/rooms/934792999854337352,2.02406E+13,6/30/2024,city scrape,Robin’s Nest in the Redwoods,"This cottage  (Permit #181415)  is nestled in the foothills of the Santa Cruz mountains and has so much to offer. Great location with easy access to both the beautiful local beaches and hiking trails  in the majestic redwoods. <br />A 35 mile drive from San Jose, this tranquil retreat is both central and secluded for the best of both worlds!",,https://a0.muscache.com/pictures/e9d9558c-ff83-415c-b42d-e2ecf0a1637d.jpg,278680626,https://www.airbnb.com/users/show/278680626,Robin,7/23/2019,"Santa Cruz, CA","I love the great outdoors, traveling to beautiful places and meeting fellow travelers from near and far! I feel very grateful to be able to offer the Nest to those seeking a relaxing, peaceful getaway in such a lovely area of Santa Cruz.",within a few hours,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-278680626/original/050b1c13-d726-42ac-98c9-e7f880e05d98.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-278680626/original/050b1c13-d726-42ac-98c9-e7f880e05d98.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Unincorporated Areas,,37.02048726,-122.0108072,Entire cabin,Entire home/apt,2,1,1 bath,1,1,"[""Heating"", ""Ethernet connection"", ""Oven"", ""Freezer"", ""First aid kit"", ""Toaster"", ""Refrigerator"", ""Fire extinguisher"", ""Hot water kettle"", ""Private entrance"", ""Conditioner"", ""Books and reading material"", ""Baking sheet"", ""Essentials"", ""Kitchen"", ""Body soap"", ""Shower gel"", ""Indoor fireplace: gas"", ""Outdoor furniture"", ""Backyard"", ""Private patio or balcony"", ""Microwave"", ""Dining table"", ""Shampoo"", ""Smoke alarm"", ""Cooking basics"", ""Dishes and silverware"", ""Cleaning products"", ""Hair dryer"", ""Free dryer"", ""Extra pillows and blankets"", ""Coffee"", ""Ceiling fan"", ""Coffee maker: Keurig coffee machine"", ""Outdoor dining area"", ""Stove"", ""Bed linens"", ""TV"", ""Clothing storage: closet"", ""Carbon monoxide alarm"", ""Wifi"", ""Washer"", ""Free parking on premises"", ""Wine glasses"", ""Hot water"", ""Hangers""]",$174.00 ,3,30,3,3,30,30,3,30,,t,6,23,40,199,6/30/2024,50,50,4,7/30/2023,6/22/2024,4.94,4.9,4.96,4.9,4.96,4.94,4.72,,f,1,1,0,0,4.45
9.34795E+17,https://www.airbnb.com/rooms/934795135186305524,2.02406E+13,6/30/2024,city scrape,Oceanview Retreat with Hot Tub,"Welcome to this stunning coastal retreat (Permit 231328)! Whether you're seeking a relaxing family vacation, a beach getaway with friends, or a romantic retreat, this 4-bedroom, 3-bath house is the perfect choice! Book your stay today and create unforgettable memories!","Santa Cruz, California, is a coastal town with a unique blend of natural beauty and vibrant culture. Known for its stunning beaches along West Cliff Drive, it's a paradise for sunbathers, surfers, and outdoor enthusiasts. The Santa Cruz Beach Boardwalk offers classic seaside fun with thrilling rides and amusements. The town's lively downtown area is dotted with eclectic shops, art galleries, and diverse dining options. Santa Cruz is also a hub for live music and cultural events, with the Santa Cruz Wharf offering spectacular ocean views and fresh seafood. Whether you're seeking outdoor adventures or relaxation, Santa Cruz has it all, making it a dynamic and inviting coastal destination.<br /><br />This is a very quiet, family neighborhood. It is not a good place for gatherings or parties so please keep that in mind when booking this home. We are very respectful of our neighbors and will not tolerate loud noise past curfew and additional guests at the property.",https://a0.muscache.com/pictures/prohost-api/Hosting-934795135186305524/original/abbee8d9-6b96-4120-92d2-da987e9d3a38.jpeg,47316700,https://www.airbnb.com/users/show/47316700,Ovr,10/24/2015,"Santa Cruz, CA",O'Neal Vacation Rentals is a small team that is laser focused on hosting guests at amazing vacation rentals! We believe that memorable vacations are centered around beautiful homes that are comfortable and stocked with all the amenities that make for an amazing stay.,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/903e31b3-be6f-4c18-9d27-bd6d868d9d29.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/903e31b3-be6f-4c18-9d27-bd6d868d9d29.jpg?aki_policy=profile_x_medium,Santa Cruz,72,121,['phone'],t,t,Neighborhood highlights,City of Capitola,,36.95972703,-121.9811487,Entire home,Entire home/apt,10,3,3 baths,4,6,"[""Oven"", ""Iron"", ""Children\u2019s dinnerware"", ""Indoor fireplace"", ""Central heating"", ""First aid kit"", ""Self check-in"", ""Toaster"", ""Patio or balcony"", ""Refrigerator"", ""Fire extinguisher"", ""Hot water kettle"", ""Private entrance"", ""Private hot tub"", ""Smart lock"", ""Essentials"", ""Bathtub"", ""Free street parking"", ""Exterior security cameras on property"", ""Kitchen"", ""Coffee maker: drip coffee maker"", ""Backyard"", ""Outdoor shower"", ""Beach essentials"", ""Microwave"", ""Smoke alarm"", ""Cooking basics"", ""Pack \u2019n play/Travel crib"", ""Dishes and silverware"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""Extra pillows and blankets"", ""Free washer \u2013 In unit"", ""Public Goods shampoo"", ""Dedicated workspace"", ""Outdoor dining area"", ""Stove"", ""Bed linens"", ""TV"", ""Baby safety gates"", ""Carbon monoxide alarm"", ""Long term stays allowed"", ""BBQ grill"", ""Dishwasher"", ""Wifi"", ""Ocean view"", ""Free parking on premises"", ""Hot water"", ""Hangers""]",$653.00 ,1,30,1,5,1125,1125,2.1,1125,,t,3,8,13,267,6/30/2024,30,30,1,11/26/2023,6/3/2024,5,5,4.93,4.97,4.97,4.97,4.83,,f,65,65,0,0,4.13
9.34795E+17,https://www.airbnb.com/rooms/934795343407475043,2.02406E+13,6/30/2024,city scrape,Stunning Oceanfront - Sunset Magazine Home,"Welcome to this award-winning 3-bedroom home (Permit 171346)! Featured in the prestigious Sunset Magazine, this stunning property offers breathtaking ocean views and the perfect blend of modern amenities and coastal charm, providing a comfortable and luxurious stay just a 5-minute walk from the beach.","Pleasure Point is a beloved coastal neighborhood. Known for its world-class surfing, laid-back ambiance, and breathtaking ocean views, it's a haven for beachgoers and water enthusiasts. The iconic surf breaks like ""The Hook"" attract surfers from around the world. This vibrant community boasts a unique blend of surf shops, cafes, and local boutiques. Stroll along East Cliff Drive, savor fresh seafood, or catch a mesmerizing sunset from the cliffs. With its bohemian spirit and proximity to the lively Santa Cruz Beach Boardwalk, Pleasure Point offers a quintessential California beach experience.<br /><br />This is not a good place for gatherings or parties so please keep that in mind when booking this home. We are very respectful of our neighbors and will not tolerate loud noise past curfew and additional guests at the property.",https://a0.muscache.com/pictures/prohost-api/Hosting-934795343407475043/original/30658fcc-554a-4854-add6-137b53f8115d.jpeg,47316700,https://www.airbnb.com/users/show/47316700,Ovr,10/24/2015,"Santa Cruz, CA",O'Neal Vacation Rentals is a small team that is laser focused on hosting guests at amazing vacation rentals! We believe that memorable vacations are centered around beautiful homes that are comfortable and stocked with all the amenities that make for an amazing stay.,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/903e31b3-be6f-4c18-9d27-bd6d868d9d29.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/903e31b3-be6f-4c18-9d27-bd6d868d9d29.jpg?aki_policy=profile_x_medium,Santa Cruz,72,121,['phone'],t,t,Neighborhood highlights,City of Capitola,,36.95589,-121.97586,Entire home,Entire home/apt,6,2,2 baths,3,4,"[""Heating"", ""Oven"", ""Children\u2019s dinnerware"", ""First aid kit"", ""Air conditioning"", ""Waterfront"", ""Toaster"", ""Self check-in"", ""Refrigerator"", ""Fire extinguisher"", ""Hot water kettle"", ""Private entrance"", ""Smart lock"", ""Essentials"", ""Bathtub"", ""Free street parking"", ""Exterior security cameras on property"", ""Kitchen"", ""Coffee maker: drip coffee maker"", ""Backyard"", ""Beach essentials"", ""Microwave"", ""Smoke alarm"", ""Cooking basics"", ""Dishes and silverware"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""Extra pillows and blankets"", ""Free washer \u2013 In unit"", ""Public Goods shampoo"", ""Dedicated workspace"", ""Hot tub"", ""Stove"", ""Bed linens"", ""TV"", ""Carbon monoxide alarm"", ""BBQ grill"", ""Dishwasher"", ""Wifi"", ""Free parking on premises"", ""Hot water"", ""Hangers""]",$798.00 ,1,29,1,5,29,29,2.1,29,,t,8,33,60,237,6/30/2024,49,49,3,8/11/2023,6/12/2024,4.84,4.82,4.92,4.82,4.82,4.9,4.53,,f,65,65,0,0,4.52
9.34796E+17,https://www.airbnb.com/rooms/934795512283459084,2.02406E+13,6/30/2024,city scrape,Capitola Village Work-Live Loft - Pet Friendly,"Discover The Modern Village Loft in Capitola Village! This airy sanctuary accommodates 4 guests, perfect for work and play. Explore the beach and vibrant dining nearby. Your small dog is welcome (under 15 lbs). Stylish interiors await your escape!","Capitola is a coastal jewel in Santa Cruz County. This charming seaside village is known for its colorful beachfront houses, coastal boutiques, and fantastic dining options. With a relaxed atmosphere, Capitola is a paradise for beach lovers and water sports enthusiasts. Stroll along the picturesque Capitola Beach and explore the unique shops and eateries. The city's scenic beauty, combined with a vibrant community, creates a perfect beachfront destination. Plus, its proximity to Santa Cruz offers easy access to the Boardwalk and additional attractions, making Capitola a delightful coastal retreat.",https://a0.muscache.com/pictures/prohost-api/Hosting-934795512283459084/original/ea69d2a8-5698-4f5a-9a5a-e9442986941b.jpeg,47316700,https://www.airbnb.com/users/show/47316700,Ovr,10/24/2015,"Santa Cruz, CA",O'Neal Vacation Rentals is a small team that is laser focused on hosting guests at amazing vacation rentals! We believe that memorable vacations are centered around beautiful homes that are comfortable and stocked with all the amenities that make for an amazing stay.,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/903e31b3-be6f-4c18-9d27-bd6d868d9d29.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/903e31b3-be6f-4c18-9d27-bd6d868d9d29.jpg?aki_policy=profile_x_medium,Santa Cruz,72,121,['phone'],t,t,Neighborhood highlights,City of Capitola,,36.97373812,-121.9514773,Entire rental unit,Entire home/apt,4,1,1 bath,1,2,"[""Children\u2019s dinnerware"", ""First aid kit"", ""Self check-in"", ""Toaster"", ""Refrigerator"", ""Fire extinguisher"", ""Hot water kettle"", ""Private entrance"", ""Smart lock"", ""Essentials"", ""Exterior security cameras on property"", ""Dryer"", ""Kitchen"", ""Beach essentials"", ""Microwave"", ""Coffee maker"", ""Shampoo"", ""Smoke alarm"", ""Cooking basics"", ""Dishes and silverware"", ""Hair dryer"", ""Extra pillows and blankets"", ""AC - split type ductless system"", ""Dedicated workspace"", ""Heating - split type ductless system"", ""Stove"", ""Bed linens"", ""Carbon monoxide alarm"", ""Wifi"", ""Washer"", ""Paid parking off premises"", ""Hot water"", ""Hangers""]",$227.00 ,1,29,1,5,29,29,2.1,29,,t,22,48,78,168,6/30/2024,13,13,2,8/6/2023,6/22/2024,4.54,4.69,4.92,4.69,4.69,4.92,4.15,,f,65,65,0,0,1.18
9.34796E+17,https://www.airbnb.com/rooms/934795618387836575,2.02406E+13,6/30/2024,city scrape,Luxury Aptos Home - Ocean Views & Hot Tub!,"Experience coastal luxury in Aptos! (Permit 231134) This home offers a fully stocked chef's kitchen, an airy, open-plan living room, a loft, a hot tub, an outdoor shower, and an ocean-view deck. Space is plentiful with multiple sleeping options for families or groups. Just a short walk to the beach, immerse yourself in the tranquil beauty of the Pacific Ocean. Unwind with stunning sunsets, relax in the hot tub, or rinse off under the outdoor shower after sandy beach days.","Aptos is a coastal gem nestled in Santa Cruz County. With its stunning beaches, including Rio del Mar and Seacliff State Beach, it's a haven for sun-seekers and surf enthusiasts. This charming town boasts a laid-back vibe, a mix of boutique shops, and a vibrant dining scene, making it a perfect destination for a relaxing vacation. The iconic Cement Ship at Seacliff Beach is a must-see, and nearby forested parks like Nisene Marks offer hiking and biking trails. Aptos combines natural beauty, small-town charm, and easy access to the Santa Cruz Boardwalk, creating an ideal coastal escape for visitors.<br /><br />This is a very quiet, family neighborhood. It is not a good place for gatherings or parties so please keep that in mind when booking this home. We are very respectful of our neighbors and will not tolerate loud noise past curfew and additional guests at the property.",https://a0.muscache.com/pictures/prohost-api/Hosting-934795618387836575/original/0457f34a-f52f-4614-bc40-972654b8d47a.jpeg,47316700,https://www.airbnb.com/users/show/47316700,Ovr,10/24/2015,"Santa Cruz, CA",O'Neal Vacation Rentals is a small team that is laser focused on hosting guests at amazing vacation rentals! We believe that memorable vacations are centered around beautiful homes that are comfortable and stocked with all the amenities that make for an amazing stay.,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/903e31b3-be6f-4c18-9d27-bd6d868d9d29.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/903e31b3-be6f-4c18-9d27-bd6d868d9d29.jpg?aki_policy=profile_x_medium,Santa Cruz,72,121,['phone'],t,t,Neighborhood highlights,Unincorporated Areas,,36.97547141,-121.9142341,Entire home,Entire home/apt,6,2.5,2.5 baths,2,8,"[""Children\u2019s books and toys"", ""Oven"", ""Drying rack for clothing"", ""Children\u2019s dinnerware"", ""First aid kit"", ""Self check-in"", ""Toaster"", ""Patio or balcony"", ""Radiant heating"", ""Refrigerator"", ""Fire extinguisher"", ""Hot water kettle"", ""Private entrance"", ""Private hot tub"", ""Smart lock"", ""Books and reading material"", ""Essentials"", ""Exterior security cameras on property"", ""Kitchen"", ""Backyard"", ""Outdoor shower"", ""Beach essentials"", ""Microwave"", ""Coffee maker"", ""Smoke alarm"", ""Cooking basics"", ""Pack \u2019n play/Travel crib"", ""Dishes and silverware"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""Extra pillows and blankets"", ""Free washer \u2013 In unit"", ""Public Goods shampoo"", ""Dedicated workspace"", ""Outdoor dining area"", ""Stove"", ""Bed linens"", ""TV"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Wifi"", ""Free parking on premises"", ""Hot water"", ""Hangers""]",$549.00 ,1,29,1,5,29,29,2.1,29,,t,3,21,49,139,6/30/2024,46,46,7,8/18/2023,6/27/2024,4.83,4.87,4.8,4.89,4.76,4.87,4.69,,f,65,65,0,0,4.34
9.36987E+17,https://www.airbnb.com/rooms/936987156523095551,2.02406E+13,6/30/2024,city scrape,Newly Renovated House in Santa Cruz's Westside,"This charming, clean  and beautiful home with great natural light features a newly updated interior, creating a relaxed ambiance throughout. This home is perfect for those seeking a convenient and hassle-free stay., centrally-located on the coveted Westside of Santa Cruz.  Short walk to beach, hikes, dining, bars & markets.. Dedicated work space. Great for families. Farmers market  is 1/2 block away. Short drive or bus to UCSC campus.",,https://a0.muscache.com/pictures/miso/Hosting-936987156523095551/original/ef24a434-dfd1-46bf-bbe9-fb418ffa7e34.jpeg,421157243,https://www.airbnb.com/users/show/421157243,Shayna,9/1/2021,,,within a day,100%,0%,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1,1,"['email', 'phone']",f,t,,City of Santa Cruz,,36.96211421,-122.0549297,Entire home,Entire home/apt,8,2.5,2.5 baths,3,5,"[""Outdoor dining area"", ""Indoor fireplace"", ""Carbon monoxide alarm"", ""TV"", ""First aid kit"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Fire extinguisher"", ""Wifi"", ""Kitchen"", ""Free parking on premises"", ""Dedicated workspace"", ""Washer""]",$409.00 ,30,365,30,30,365,365,30,365,,t,0,0,0,0,6/30/2024,0,0,0,,,,,,,,,,,f,1,1,0,0,
9.37999E+17,https://www.airbnb.com/rooms/937999448711549728,2.02406E+13,6/30/2024,city scrape,Beautiful SC beach studio w/ hot tub+Sauna,"Beautiful custom furnishings, luxurious bathroom, full kitchen, and spa. Walk or bike to Westside cafes and restaurants, the Lighthouse, Natural Bridges, downtown, the wharf, bakeries, and excellent breweries, and wineries. All of these are a 3-5-minute walk away.","PLAY<br />At Natural Bridges State Beach, gorgeous sandy shores and creature-filled tidepools lure beachgoers while a lush eucalyptus grove draws thousands of migrating Monarch butterflies each fall and winter. Leading to and from Natural Bridges is stunning West Cliff Drive, a multi-use, waterfront trail that teems with joggers, cyclists, and pedestrians basking in the glory of the Monterey Bay. Go at sundown for the real show! The historic dairy grounds of Wilder Ranch State Park features miles of singletrack trails for mountain bikers as well as the outrageously scenic Old Cove Landing Trail which ambles along dramatic coastal bluffs. The beautiful Natural Bridges Farm invites visitors to wander its bloom-filled grounds and fill a basket with fresh veggies, fruits, and flowers plucked directly from the soil.<br /><br />SHOP<br />Much of Westside’s shops can be found in the always-hopping Swift Street Courtyard. Cameron Marks features stylish women’s wear, modern jewelry, and an irre",https://a0.muscache.com/pictures/miso/Hosting-937999448711549728/original/f6a68e3f-6b16-4066-a27e-f0477a5b35eb.jpeg,391835236,https://www.airbnb.com/users/show/391835236,Aaron,3/9/2021,"Santa Cruz, CA",,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/d4fffe56-ca1d-40d3-8678-af5ac285f550.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d4fffe56-ca1d-40d3-8678-af5ac285f550.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,Neighborhood highlights,City of Santa Cruz,,36.9632973,-122.0495812,Entire home,Entire home/apt,2,1,1 bath,1,0,"[""Iron"", ""Freezer"", ""Indoor fireplace"", ""First aid kit"", ""Self check-in"", ""Bose Bluetooth sound system"", ""Toaster"", ""Radiant heating"", ""Refrigerator"", ""Fire extinguisher"", ""Private entrance"", ""Private hot tub"", ""Conditioner"", ""Game console"", ""Baking sheet"", ""Safe"", ""Laundromat nearby"", ""Keypad"", ""Essentials"", ""Fire pit"", ""Free street parking"", ""Kitchen"", ""Body soap"", ""Room-darkening shades"", ""ZLINE gas stove"", ""Shower gel"", ""Outdoor furniture"", ""Backyard"", ""Private patio or balcony"", ""Arcade games"", ""Shared sauna"", ""Outdoor shower"", ""Beach essentials"", ""Microwave"", ""Coffee maker"", ""Shampoo"", ""Smoke alarm"", ""Cooking basics"", ""Dishes and silverware"", ""Cleaning products"", ""Hair dryer"", ""Extra pillows and blankets"", ""Coffee"", ""Ceiling fan"", ""Bed linens"", ""TV"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Wifi"", ""Stainless steel single oven"", ""Free parking on premises"", ""Beach access \u2013 Beachfront"", ""Wine glasses"", ""Hot water""]",$295.00 ,4,365,1,4,1125,1125,4,1125,,t,15,33,63,63,6/30/2024,32,32,3,7/30/2023,6/14/2024,4.75,4.78,4.72,4.81,4.84,4.94,4.78,,f,1,1,0,0,2.85
9.4056E+17,https://www.airbnb.com/rooms/940559562954125490,2.02406E+13,6/30/2024,city scrape,Capitola Village Hideaway Bungalow - Pet friendly!,"This quaint, newly updated apartment in Capitola Village is located in the heart of the town! It consists of one bedroom, a pullout couch, a kitchenette, and a shared outdoor seating area (shared with neighbors above). The beach, delicious eateries and shopping is all 1-2 blocks away!<br /><br />We allow 1 dog, up to 30 lbs, with a $25/day pet fee. There is potential for noise due to it being the bottom unit.","Capitola is a coastal jewel in Santa Cruz County. This charming seaside village is known for its colorful beachfront houses, coastal boutiques, and fantastic dining options. With a relaxed atmosphere, Capitola is a paradise for beach lovers and water sports enthusiasts. Stroll along the picturesque Capitola Beach and explore the unique shops and eateries. The city's scenic beauty, combined with a vibrant community, creates a perfect beachfront destination. Plus, its proximity to Santa Cruz offers easy access to the Boardwalk and additional attractions, making Capitola a delightful coastal retreat.<br /><br />This is not a good place for gatherings or parties so please keep that in mind when booking this home. We are very respectful of our neighbors and will not tolerate loud noise past curfew and additional guests at the property.",https://a0.muscache.com/pictures/prohost-api/Hosting-940559562954125490/original/d2d59937-e08f-425d-8528-a90d95e446d4.jpeg,47316700,https://www.airbnb.com/users/show/47316700,Ovr,10/24/2015,"Santa Cruz, CA",O'Neal Vacation Rentals is a small team that is laser focused on hosting guests at amazing vacation rentals! We believe that memorable vacations are centered around beautiful homes that are comfortable and stocked with all the amenities that make for an amazing stay.,within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/903e31b3-be6f-4c18-9d27-bd6d868d9d29.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/903e31b3-be6f-4c18-9d27-bd6d868d9d29.jpg?aki_policy=profile_x_medium,Santa Cruz,72,121,['phone'],t,t,Neighborhood highlights,City of Capitola,,36.97233501,-121.9521079,Entire rental unit,Entire home/apt,4,1,1 bath,1,2,"[""Children\u2019s dinnerware"", ""First aid kit"", ""Self check-in"", ""Refrigerator"", ""Fire extinguisher"", ""Hot water kettle"", ""Private entrance"", ""Smart lock"", ""Essentials"", ""Exterior security cameras on property"", ""Kitchen"", ""Beach essentials"", ""Microwave"", ""Smoke alarm"", ""Cooking basics"", ""Pack \u2019n play/Travel crib"", ""Dishes and silverware"", ""Hair dryer"", ""Pets allowed"", ""AC - split type ductless system"", ""Public Goods shampoo"", ""Dedicated workspace"", ""Coffee maker: Keurig coffee machine"", ""Bed linens"", ""TV"", ""Carbon monoxide alarm"", ""BBQ grill"", ""Wifi"", ""Portable heater"", ""Hot water"", ""Hangers""]",$220.00 ,1,29,1,5,29,29,2.1,29,,t,10,40,70,160,6/30/2024,39,39,4,8/17/2023,6/23/2024,4.77,4.85,4.9,4.87,4.97,4.97,4.67,,f,65,65,0,0,3.67
9.41257E+17,https://www.airbnb.com/rooms/941256862644843878,2.02406E+13,6/30/2024,city scrape,Stylish bungalow near beach with hot tub,"Enjoy the Santa Cruz sunshine in our large relaxing backyard equipped with hot tub, hand-crafted outdoor shower, BBQ, picnic table, fire ring and lounge area on the patio. Perfect for a working couple with office with two standing desks. Tons of houseplants, art, and natural light. 1 queen tempurpedic bed plus large couch could sleep a third person. Walk/bike path behind our house takes you to a ton of great breweries, wineries, restaurants, coffee houses, and grocery stores. 1 mile to beach!","Walking distance to restaurants, wineries, breweries, New Leaf, Verve Coffee and other great spots. 1 mile to beach and West Cliff. Lots of hiking and biking trails nearby. Close to UCSC, downtown, the wharf, and the boardwalk. Easy access to 17 to commute to San Jose.",https://a0.muscache.com/pictures/miso/Hosting-941256862644843878/original/bce44db4-a50b-495e-9157-7c97bf1de349.jpeg,7039430,https://www.airbnb.com/users/show/7039430,Caito,6/21/2013,"Santa Cruz, CA",I'm a labor and delivery nurse from Santa Cruz and a lover of all things ocean- related. ,within a day,100%,33%,f,https://a0.muscache.com/im/pictures/user/User-7039430/original/60bea47f-7721-4c8c-bc51-78b70435c157.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-7039430/original/60bea47f-7721-4c8c-bc51-78b70435c157.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,Neighborhood highlights,City of Santa Cruz,,36.96397,-122.04029,Entire home,Entire home/apt,3,1,1 bath,2,1,"[""Outdoor dining area"", ""Outdoor shower"", ""Private hot tub"", ""Carbon monoxide alarm"", ""TV"", ""BBQ grill"", ""Smoke alarm"", ""Fire extinguisher"", ""Wifi"", ""Kitchen"", ""Free parking on premises"", ""Dedicated workspace""]",$228.00 ,31,42,31,31,42,42,31,42,,,9,39,69,344,6/30/2024,0,0,0,,,,,,,,,,,f,1,1,0,0,
9.41445E+17,https://www.airbnb.com/rooms/941444952725930358,2.02406E+13,6/30/2024,city scrape,Glamping Tent2 in 45 acre Redwood Retreat,"No trash service! Pack out your trash!<br />No campfire, drug/marijuana, loud noise allowed, quiet hour 10p<br />Medium 132sf tent in prime location, very close to the shared bathroom (hot water) <br />Max 3 person, 1 car<br />Pet fee $10/day, inform host<br />No shoes allowed inside tent<br />Picnic table<br />No electricity in tent<br />You can rent heater and propane tank<br />Sink in utility shed with drinking water<br />45 acre forest, hiking trails, creeks, waterfall, deer, turkey, owl<br />20 min to Los Gatos downtown, 25 min to Santa Cruz",,https://a0.muscache.com/pictures/miso/Hosting-671123295480127366/original/296cd9c8-632a-4aee-b8f4-2714e59816b0.png,191263876,https://www.airbnb.com/users/show/191263876,Alice,5/23/2018,"Los Gatos, CA","Enjoy the quietness and peace, and keep quiet and peaceful. 
No loud music and parties please.",within an hour,99%,100%,f,https://a0.muscache.com/im/pictures/user/c1f09cc4-7fe8-4b98-a9ac-89c7a214a428.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c1f09cc4-7fe8-4b98-a9ac-89c7a214a428.jpg?aki_policy=profile_x_medium,,21,38,['phone'],t,t,,Unincorporated Areas,,37.1027,-121.92708,Tent,Entire home/apt,3,0.5,Half-bath,1,2,"[""Backyard"", ""Outdoor dining area"", ""Pets allowed"", ""Bed linens"", ""Long term stays allowed"", ""Shampoo"", ""Free parking on premises"", ""Conditioner"", ""Shower gel"", ""Outdoor furniture"", ""Hot water""]",$41.00 ,1,30,1,1,1125,1125,1,1125,,t,1,1,1,1,6/30/2024,0,0,0,,,,,,,,,,,t,17,17,0,0,
